I_real,I_seir,S_seir,E_seir,u_opt,beta_opt,R0_opt
246,180.85433296654,481532.032623318,1204.74043499641,0.777667487550682,0.0715570615774028,0.50089943104182
278,167.026277839457,481363.307693829,1132.5172774863,0.777667487550682,0.0715570615774028,0.50089943104182
109,155.222975968834,481202.382224574,1066.93929124393,0.777667487550682,0.0715570615774028,0.50089943104182
143,144.956919434281,481049.123041064,1006.8106165048,0.777667487550682,0.0715570615774028,0.50089943104182
110,135.877620590901,480903.325242806,951.246291461876,0.777667487550682,0.0715570615774028,0.50089943104182
103,127.731873582696,480764.73882995,899.583446025822,0.777667487550682,0.0715570615774028,0.50089943104182
78,120.335607569774,480633.087263102,851.318323667994,0.777667487550682,0.0715570615774028,0.50089943104182
60,113.553946545123,480508.080327823,806.061594213619,0.777667487550682,0.0715570615774028,0.50089943104182
114,107.287079378342,480389.422981476,763.50662171758,0.76432641096056,0.0758508476213393,0.530955933349375
137,101.460243732349,480270.064702221,730.163576629439,0.76432641096056,0.0758508476213393,0.530955933349375
84,96.0166230211957,480156.82116191,697.374401614342,0.76432641096056,0.0758508476213393,0.530955933349375
87,90.9123063274467,480049.297480942,665.423202259524,0.76432641096056,0.0758508476213393,0.530955933349375
159,86.1127094689829,479947.147181067,634.488861682396,0.76432641096056,0.0758508476213393,0.530955933349375
90,82.352087265043,479850.061182169,604.677088244435,0.76432641096056,0.0758508476213393,0.530955933349375
45,78.6539337435309,479757.759889907,576.042962857789,0.76432641096056,0.0758508476213393,0.530955933349375
82,75.0502919819998,479669.98746906,548.60679113278,0.76432641096056,0.0758508476213393,0.530955933349375
70,71.5613374569687,479586.507664412,522.365237554237,0.76432641096056,0.0758508476213393,0.530955933349375
65,68.1989925711533,479507.10071914,497.299135315131,0.76432641096056,0.0758508476213393,0.530955933349375
31,64.9694696696076,479431.561073242,473.378954150679,0.76432641096056,0.0758508476213393,0.530955933349375
36,61.8750589369516,479359.695617935,450.568618626866,0.76432641096056,0.0758508476213393,0.530955933349375
14,58.9153841744193,479291.322347837,428.828164999944,0.649340672158758,0.112858667581271,0.790010673068899
38,56.0882836382378,479194.529752486,439.855127351134,0.649340672158758,0.112858667581271,0.790010673068899
90,53.3904267337015,479102.441225793,443.972628573631,0.649340672158758,0.112858667581271,0.790010673068899
40,50.8177446639202,479014.149941023,443.469387628981,0.649340672158758,0.112858667581271,0.790010673068899
29,48.3657300858574,478929.026211046,439.899240080409,0.649340672158758,0.112858667581271,0.790010673068899
56,49.6094149187895,478846.628949006,434.316654103611,0.649340672158758,0.112858667581271,0.790010673068899
29,50.0738106115386,478766.64550985,427.436762439539,0.649340672158758,0.112858667581271,0.790010673068899
53,50.0170521761474,478688.850810236,419.744109565746,0.649340672158758,0.112858667581271,0.790010673068899
114,49.6143902085013,478613.079545368,411.566552520671,0.649340672158758,0.112858667581271,0.790010673068899
45,48.9847537513555,478539.207304135,403.125483248804,0.649340672158758,0.112858667581271,0.790010673068899
66,48.2087996270631,478467.137730411,394.569960323682,0.649340672158758,0.112858667581271,0.790010673068899
47,47.3411775749105,478396.793792794,385.999905875459,0.649340672158758,0.112858667581271,0.790010673068899
